6307|230|O|72579.72|1997-11-06|4-NOT SPECIFIED|Clerk#000000287|0| above the regular, even asymptotes. iron
6308|8939|O|31959.18|1997-07-11|2-HIGH|Clerk#000000231|0|und the fluffily bold packages. blithely final plat
6309|13000|F|253101.37|1993-06-10|3-MEDIUM|Clerk#000000476|0|efully alongside of the quickly special requests. qu
6310|7120|F|259781.99|1994-05-04|4-NOT SPECIFIED|Clerk#000000272|0|silent packages are carefully. packages
6311|6202|F|30870.23|1993-02-11|3-MEDIUM|Clerk#000000844|0|ndencies cajole furiously alongside of the regular grouches. p
6336|13111|O|56411.18|1995-08-29|2-HIGH|Clerk#000000875|0|solve blithely blithely regular instructions! blithely final req
6337|11584|O|201399.4|1995-09-01|4-NOT SPECIFIED|Clerk#000000301|0|r ideas boost. even, unusual pint
6338|14794|F|124984.4|1992-02-25|5-LOW|Clerk#000000413|0|lent deposits boost doggedly afte
6339|11551|F|132084.31|1992-12-12|1-URGENT|Clerk#000000413|0|. blithely unusual platelets kindl
6340|2309|O|200125.27|1996-10-09|3-MEDIUM|Clerk#000000638|0|requests sleep carefully. slyly bold pac
6341|12682|O|189652.83|1996-06-08|3-MEDIUM|Clerk#000000910|0| grow alongside of the ironically ironic foxes. ironically final acc
6342|2861|O|211664.16|1997-11-25|1-URGENT|Clerk#000000859|0|ickly after the furiou
6343|7424|O|256466.63|1998-03-18|4-NOT SPECIFIED|Clerk#000000072|0|ccounts wake permanently. dependencies nag carefully across the quickly fina
6368|5150|F|148818.95|1994-02-23|4-NOT SPECIFIED|Clerk#000000262|0| bold accounts. blithely even pinto beans hinder furiously slyly
6369|8500|F|178483.36|1994-12-20|2-HIGH|Clerk#000000414|0|nto beans affix fluffily depe
6370|12031|F|54305.88|1992-12-30|3-MEDIUM|Clerk#000000281|0|press asymptotes. express, ironic account
6371|8375|F|163196.84|1993-04-02|3-MEDIUM|Clerk#000000237|0|sly ironic forges. carefully final accounts use. blithely even theodolites hag
6372|5168|F|165465.98|1994-02-27|4-NOT SPECIFIED|Clerk#000000852|0|unusual pinto beans. slyly regular accounts nag across the regular deposits
6373|3850|F|190928.05|1992-01-24|4-NOT SPECIFIED|Clerk#000000432|0|ts among the foxes cajole arou
6374|8969|O|179022.84|1995-08-08|1-URGENT|Clerk#000000058|0|ickly. furiously final packages
6375|2170|O|243092.29|1997-11-13|4-NOT SPECIFIED|Clerk#000000466|0|beans integrate ironically. foxes poach quickly. depos
6400|8215|F|81648.77|1994-01-24|3-MEDIUM|Clerk#000000166|0|nag slyly pending, express pains. fina
6401|12721|O|195910.4|1997-04-23|5-LOW|Clerk#000000941|0|ly. accounts are. packages are about the regular theodolites. blit
6402|3947|P|161992.85|1995-04-24|5-LOW|Clerk#000000978|0|slyly regular requests sleep blit
6403|2788|F|99952.35|1995-02-12|5-LOW|Clerk#000000816|0|r theodolites. final
6404|3175|O|55830.24|1996-07-07|2-HIGH|Clerk#000000095|0| to the furiously express theodolites cajole furiously fluf
6405|10997|O|66782.27|1997-05-12|2-HIGH|Clerk#000000379|0|hely final deposits about the dol
6406|2431|F|109672.16|1994-08-15|1-URGENT|Clerk#000000996|0|nal, unusual foxes ca
6407|8467|O|121093.27|1995-07-25|2-HIGH|Clerk#000000873|0|packages. blithely regular platelets boost furiously slyly final plate
6432|3026|O|178672.24|1995-11-11|1-URGENT|Clerk#000000116|0| slyly final deposits. carefully regular asympto
6433|7657|O|298771.69|1995-11-23|3-MEDIUM|Clerk#000000494|0|ronic ideas cajole carefully express dolphins. carefully final ideas s
6434|9754|F|127476.5|1994-06-08|2-HIGH|Clerk#000000643|0|lphins haggle quickly
6435|11380|O|235052.77|1996-06-01|1-URGENT|Clerk#000000355|0|es breach carefully. ideas nag. slyly regular packages a
6436|10457|F|17478.74|1992-03-02|5-LOW|Clerk#000000858|0|unusual theodolites. slyly final requests inte
6437|11611|F|179307.03|1994-02-04|1-URGENT|Clerk#000000328|0|carefully above the
6438|10825|F|106439.7|1993-05-17|4-NOT SPECIFIED|Clerk#000000814|0|ckages wake carefully according to th
6439|9868|O|229313.02|1995-07-03|3-MEDIUM|Clerk#000000611|0|theodolites along the carefully final deposits wake furiously
6464|1594|F|155518.4|1994-05-29|3-MEDIUM|Clerk#000000601|0| final theodolites after the silent accounts may hagg
6465|9425|O|185534.85|1995-08-13|5-LOW|Clerk#000000713|0|s wake slyly carefully
6466|1690|O|29601.94|1997-04-06|1-URGENT|Clerk#000000289|0|eep about the furiously special accounts
6467|7522|O|56503.77|1998-03-02|4-NOT SPECIFIED|Clerk#000000510|0|osits. fluffily final packages boost by the
6468|10531|O|24699.16|1996-09-09|5-LOW|Clerk#000000215|0|e carefully regular courts. special packages integrate furiously across
6469|7459|O|269019.22|1996-03-09|3-MEDIUM|Clerk#000000974|0|ckages use carefully careful
6470|613|O|301312.4|1995-09-11|5-LOW|Clerk#000000421|0|yly among the blithely careful dolphins. ironic account
6471|9511|O|256120.81|1998-03-01|5-LOW|Clerk#000000775|0|egular platelets cajole quickly
6496|4427|O|229372.69|1995-06-30|1-URGENT|Clerk#000000015|0| pending deposits cajole around
6497|4516|O|49799.63|1997-10-02|3-MEDIUM|Clerk#000000430|0|tions wake furiously fluffily enticing platele
6498|12283|F|81368.15|1994-03-18|3-MEDIUM|Clerk#000000987|0|e. even accounts past
6499|1165|O|106270.35|1995-05-09|1-URGENT|Clerk#000000647|0|sly. accounts with the slyly final asymptotes are furiously regular pac
6500|7720|F|98995.02|1992-10-13|1-URGENT|Clerk#000000203|0|ainst the quickly ironic dependencies. carefully i
6501|325|F|142919.7|1992-01-14|2-HIGH|Clerk#000000637|0|posits sleep furiously. furiously regu
6502|13637|O|153448.29|1995-08-21|3-MEDIUM|Clerk#000000528|0| whithout the furio
6503|1999|O|124853.15|1997-07-09|5-LOW|Clerk#000000528|0|e the express reques
6528|11269|F|239374.58|1993-02-04|2-HIGH|Clerk#000000133|0|ven deposits. ironic, final
6529|5398|F|147780.69|1992-11-27|3-MEDIUM|Clerk#000000591|0|t. close accounts nag slyly according to
6530|625|O|4293.13|1997-08-05|1-URGENT|Clerk#000000912|0|the furiously sly depende
6531|5930|F|204349.48|1993-07-18|2-HIGH|Clerk#000000947|0|ly special excuses sleep after the r
6532|40|O|119704.03|1996-02-18|1-URGENT|Clerk#000000046|0|al excuses wake special
6533|775|O|175944.23|1998-03-05|3-MEDIUM|Clerk#000000114|0|s kindle busily requests. ironic, pending depos
6534|9700|O|35286.51|1997-04-20|1-URGENT|Clerk#000000668|0|ideas print slyly at t
6535|2422|F|211120.93|1992-06-13|1-URGENT|Clerk#000000650|0|s. ironic, even theodolites haggle
6560|12028|F|322802.56|1995-01-05|5-LOW|Clerk#000000328|0|ven packages. deposits wake furiously enticingly regular theodolites, un
6561|14020|F|222395.69|1994-05-19|2-HIGH|Clerk#000000813|0| have to are furiously furiously even deposits. carefu
6562|6418|F|200906.43|1994-12-21|1-URGENT|Clerk#000000616|0|ely ironic, permanent deposits. blithely busy grouches wak
6563|10549|F|87302.34|1992-11-06|5-LOW|Clerk#000000666|0|he fluffily final requests s
6564|5645|F|162218.62|1995-01-22|5-LOW|Clerk#000000777|0|nic forges! quickly unusual packages haggle. blithely reg
6565|2764|O|245053.69|1997-02-25|4-NOT SPECIFIED|Clerk#000000657|0|final dependencies. blithely express pinto
6566|13675|P|210219.91|1995-05-22|1-URGENT|Clerk#000000218|0|al notornis. blithely express pac
6567|12922|O|48270.89|1997-07-22|2-HIGH|Clerk#000000402|0| deposits haggle. slyly fluffy dependencies sleep carefully packages.
6592|2209|F|275274.49|1994-12-02|5-LOW|Clerk#000000213|0|he slyly final somas. slyly final accounts above
6593|2923|O|162571.9|1997-05-16|2-HIGH|Clerk#000000678|0|ular deposits cajole furiously. doggedly regular accounts c
6594|12869|O|193812.77|1996-08-23|1-URGENT|Clerk#000000712|0|final deposits above the stealthily even packages
6595|8801|F|23821.94|1992-10-03|1-URGENT|Clerk#000000220|0|onic, even dependencies sleep
6596|11188|O|163435.56|1995-07-22|5-LOW|Clerk#000000106|0|rough the blithely even pinto beans. quickl
6597|11887|O|127025.54|1998-06-27|5-LOW|Clerk#000000392|0| furiously about the slyly spec
6598|1088|F|68053.98|1992-05-08|3-MEDIUM|Clerk#000000691|0|ts. quickly ironic p
6599|5989|O|162202.32|1998-04-17|5-LOW|Clerk#000000365|0| x-ray fluffily according to the fu
6624|11293|O|62223.43|1997-08-18|1-URGENT|Clerk#000000553|0|e fluffily according to the ideas
6625|13436|F|10948.69|1993-08-16|2-HIGH|Clerk#000000228|0|rious theodolites against
6626|5746|F|90872.98|1994-05-07|1-URGENT|Clerk#000000213|0|ans. carefully even dolphins
6627|9658|P|92493.28|1995-03-26|5-LOW|Clerk#000000603|0| the instructions. blithely eve
6628|4466|F|145526.95|1994-04-28|3-MEDIUM|Clerk#000000644|0|uests detect. blithel
6629|10939|F|176717.09|1994-01-26|1-URGENT|Clerk#000000153|0|s deposits. blithely special Tiresias thrash
6630|7996|O|312362.56|1996-12-05|2-HIGH|Clerk#000000006|0|carefully even asymptotes. furiously bold platelets are along
6631|4798|O|205812.84|1995-09-06|3-MEDIUM|Clerk#000000819|0|ithely. even frets around the regula
6656|7540|F|241041.45|1994-05-16|1-URGENT|Clerk#000000497|0| multipliers grow furiously. blithely express courts integr
6657|4621|F|36047.83|1992-01-03|4-NOT SPECIFIED|Clerk#000000820|0|ously among the blithely pending dependencies. blithely pending theo
6658|14842|O|53699.73|1996-06-29|5-LOW|Clerk#000000453|0|uests sleep furiously regular pinto beans. carefully even foxes boost fur
6659|1636|O|72522.87|1998-01-12|4-NOT SPECIFIED|Clerk#000000467|0|e. carefully unusual deposits use s
6660|14758|O|167908.82|1998-05-06|5-LOW|Clerk#000000336|0|ckly regular packages. sometimes ironic platelets are at the care
6661|298|F|82560.36|1993-04-17|5-LOW|Clerk#000000669|0|e regularly ironic packages. pending, regular instructions haggle
6662|2125|O|130272.74|1995-11-23|4-NOT SPECIFIED|Clerk#000000319|0|nts nag furiously fluffily
6663|5764|F|125082.41|1995-02-03|2-HIGH|Clerk#000000141|0|posits wake slyly slyly i
6688|11867|O|153909.87|1997-02-24|1-URGENT|Clerk#000000987|0|ly after the fluffily regular accounts. blithely ironic deposits along the
6689|7565|O|57280.11|1997-06-02|1-URGENT|Clerk#000000571|0| ideas wake fluffily along the unusual, si
6690|1688|O|209759.93|1996-06-26|2-HIGH|Clerk#000000648|0|eans sleep fluffily about the even requests. carefully unusual foxes eat
6691|14348|F|250835.2|1994-06-10|5-LOW|Clerk#000000191|0|d grouches haggle fluffily around the furiou
6692|2473|O|304256.43|1996-09-23|3-MEDIUM|Clerk#000000573|0|pendencies wake carefully final braids. ironic packages are en
6693|718|F|236162.22|1992-05-25|1-URGENT|Clerk#000000232|0|lithely unusual orbits. furiously pending pinto beans use quickl
6694|6022|F|101912.0|1992-09-01|2-HIGH|Clerk#000000954|0|platelets haggle carefully. regular instructions snooze carefully after the e
6695|1697|F|322140.76|1992-06-28|5-LOW|Clerk#000000877|0|oost slyly. express pinto beans along the carefully iron
6720|10195|F|243738.31|1993-09-10|4-NOT SPECIFIED|Clerk#000000753|0| instructions affix. final ideas nag slyly furiously ironic accounts. depos
6721|9931|O|179141.36|1996-11-29|4-NOT SPECIFIED|Clerk#000000272|0|ove the blithely final
6722|5134|O|309292.38|1996-06-26|2-HIGH|Clerk#000000323|0|lly express courts wake sl
6723|3412|O|236751.11|1998-06-02|1-URGENT|Clerk#000000984|0|lyly carefully final deposits. slyly regular plate
6724|9325|O|150568.73|1995-10-25|3-MEDIUM|Clerk#000000009|0|o beans. furiously bold asymptotes wake slyly alongside of the slyly final ex
6725|7510|O|79135.89|1995-10-15|5-LOW|Clerk#000000149|0|lly furiously even ideas? slyly regular deposits above the furious
6726|10939|F|227734.19|1993-11-29|4-NOT SPECIFIED|Clerk#000000246|0|iously pending accounts. slyly even packages eat. blithely ironic deposi
6727|9581|F|246466.65|1994-08-30|5-LOW|Clerk#000000832|0|kly pending deposits affix fluffily along t
6752|12517|O|46753.0|1996-10-18|3-MEDIUM|Clerk#000000927|0|sits. evenly special instructions are furiously alongside of the regu
6753|1195|F|131656.77|1993-09-27|5-LOW|Clerk#000000184|0|lites detect fluffily regular deposits. ironic packages cajole after
6754|12610|O|119793.81|1995-08-12|2-HIGH|Clerk#000000648|0|usly ironic deposits sleep. regular, regular packages so
6755|11050|O|26072.06|1995-05-02|2-HIGH|Clerk#000000454|0|ully above the asymptotes. even accounts haggle fluf
6756|11405|F|206272.81|1993-08-25|4-NOT SPECIFIED|Clerk#000000710|0| busily pending theodolites sublate along the platelets. pains sno
6757|9514|F|324867.15|1992-02-02|3-MEDIUM|Clerk#000000228|0|he carefully even gifts. blithely furious asymptotes
6758|5338|F|15721.83|1994-05-19|3-MEDIUM|Clerk#000000269|0|y ironic requests. carefully regular accounts are slyly. carefully unusual f
6759|14920|O|134199.79|1996-06-30|3-MEDIUM|Clerk#000000488|0|. accounts sleep blith
6784|12880|O|9041.29|1997-05-15|4-NOT SPECIFIED|Clerk#000000101|0|nusual accounts use
6785|9493|F|111580.63|1992-05-07|3-MEDIUM|Clerk#000000144|0|final accounts. bold re
6786|9025|O|257353.54|1997-08-13|4-NOT SPECIFIED|Clerk#000000602|0|he blithely even pinto
6787|1154|O|60611.22|1995-06-03|1-URGENT|Clerk#000000497|0|ss deposits nag carefully pending requests. slyly regular deposits kindle furi
6788|5474|O|140453.97|1995-08-05|4-NOT SPECIFIED|Clerk#000000992|0|platelets on the grouches cajole above the theodolites. carefully e
6789|10273|O|159163.98|1998-04-23|2-HIGH|Clerk#000000552|0|haggle furiously. ironic pinto beans among the fluffily regular requests engag
6790|1814|F|47784.01|1995-04-27|2-HIGH|Clerk#000000920|0|refully express theodolites
6791|1538|F|144188.73|1995-02-02|3-MEDIUM|Clerk#000000780|0|slyly regular packages
6816|13471|O|41274.78|1998-02-13|4-NOT SPECIFIED|Clerk#000000890|0|d, special frets. slyly regular deposits about the frets haggle s
6817|6592|O|232540.69|1996-12-07|1-URGENT|Clerk#000000647|0|ld waters haggle. da
6818|9521|O|168959.6|1996-02-27|1-URGENT|Clerk#000000543|0|riously furiously pending ideas. instructions maintain slyly un
6819|14392|O|230199.73|1998-03-01|2-HIGH|Clerk#000000767|0| final deposits wake blithely to the quickly pending
6820|8513|O|114662.99|1995-07-06|5-LOW|Clerk#000001000|0|y unusual accounts: carefully ironic pinto beans cajole. ca
6821|12568|O|70652.83|1997-10-02|2-HIGH|Clerk#000000256|0|lly accounts. fluffily enticing requests across the slyly pending p
6822|2468|O|157717.37|1997-06-22|2-HIGH|Clerk#000000462|0|furiously accounts? express, ironic instr
6823|6272|F|221918.0|1994-07-22|4-NOT SPECIFIED|Clerk#000000369|0|lly express pinto beans run carefully. bo
6848|7289|F|258199.9|1993-09-14|2-HIGH|Clerk#000000602|0|lphins wake slyly about the special excus
6849|4441|O|157446.08|1998-01-26|1-URGENT|Clerk#000000473|0|instructions boost, careful
6850|1672|F|120436.46|1993-02-12|2-HIGH|Clerk#000000292|0|ding instructions sleep slyly. s
6851|4024|O|80006.82|1997-06-30|1-URGENT|Clerk#000000654|0|are furiously regular waters. slyly final requests are carefully
6852|7103|O|26339.23|1997-06-26|5-LOW|Clerk#000000604|0|ross the slyly specia
6853|1183|O|49078.15|1997-02-17|3-MEDIUM|Clerk#000000203|0|he even instructions. slyly express accounts use pending
6854|8341|F|280626.27|1994-01-07|3-MEDIUM|Clerk#000000312|0|ajole furiously during the carefully ironic deposits-- b
6855|1055|O|68021.55|1995-08-28|2-HIGH|Clerk#000000302|0| slyly regular instructions thrash furiously
6880|239|F|148780.03|1994-05-26|3-MEDIUM|Clerk#000000849|0|ently quiet requests breach insid
6881|11278|F|45759.24|1994-03-23|5-LOW|Clerk#000000327|0|ites cajole fluffily about the express th
6882|1775|O|408368.1|1997-04-09|1-URGENT|Clerk#000000974|0|y dolphins. furiously ironic asymptotes s
6883|2866|O|270498.59|1997-07-13|1-URGENT|Clerk#000000096|0|ackages, blithely regular p
6884|11668|F|231059.82|1994-01-16|5-LOW|Clerk#000000138|0|he regular, special a
6885|9202|F|132557.76|1992-06-20|5-LOW|Clerk#000000502|0|eans according to the furiously close foxes boost furiously unusua
6886|10057|F|217373.39|1992-01-20|2-HIGH|Clerk#000000116|0|g, brave deposits wake alongside of the blithely brave courts: blithely blithe
6887|8375|O|212967.17|1995-08-27|4-NOT SPECIFIED|Clerk#000000614|0|re carefully. daringly regular packages above the regular
6912|7637|O|19557.34|1995-12-11|4-NOT SPECIFIED|Clerk#000000291|0|equests. unusual, regular accou
6913|3499|F|116692.92|1992-11-21|4-NOT SPECIFIED|Clerk#000000572|0|nst the deposits. even, silent theodolites sleep about the ironical
6914|7000|F|78218.71|1993-12-10|3-MEDIUM|Clerk#000000135|0|lar theodolites across th
6915|9593|O|66417.24|1996-02-06|4-NOT SPECIFIED|Clerk#000000879|0|ss the slyly unusual packages. ironic, pending pinto beans was slyly
6916|8657|F|137646.98|1993-06-05|5-LOW|Clerk#000000104|0|ding accounts. even requests play blithely according to the fi
6917|1828|O|87997.01|1998-07-28|4-NOT SPECIFIED|Clerk#000000887|0|carefully express theodolites. regular, express accounts mai
6918|7760|O|256851.47|1995-07-02|1-URGENT|Clerk#000000120|0|iously unusual packages wake carefully about the
6919|5297|O|188198.31|1998-05-01|1-URGENT|Clerk#000000350|0| deposits use furiously pending ins
6944|6847|F|10982.16|1992-03-03|5-LOW|Clerk#000000504|0|st blithely carefully even sheaves. slyly even frets amon
6945|6830|F|11960.38|1995-04-29|1-URGENT|Clerk#000000954|0|theodolites. carefully ruthless deposits breach blithely. slyl
6946|6656|O|64449.79|1997-06-20|5-LOW|Clerk#000000539|0| ironic deposits. boldly regular requests affix q
6947|12779|O|97577.35|1995-07-20|1-URGENT|Clerk#000000010|0|he ideas. deposits nag thinly. accounts against the
6948|11116|F|285919.45|1993-12-10|4-NOT SPECIFIED|Clerk#000000191|0|s. furiously regular platelets abo
6949|7393|F|177291.84|1992-04-29|4-NOT SPECIFIED|Clerk#000000274|0|osits lose in place of the pending, bold requests. carefully eve
6950|12623|F|22591.7|1992-03-27|5-LOW|Clerk#000000389|0|wake slyly about the furiously regular requests. blithely even packages hagg
6951|4414|O|12421.22|1996-08-24|4-NOT SPECIFIED|Clerk#000000570|0|lyly unusual accounts. exp
6976|9395|F|152816.28|1993-10-13|4-NOT SPECIFIED|Clerk#000000677|0|fily above the even
6977|9772|F|196242.2|1994-12-05|4-NOT SPECIFIED|Clerk#000000900|0|egular packages! bold foxes detect. slyly regular deposits nag quickly.
6978|2789|F|197697.46|1993-12-10|2-HIGH|Clerk#000000984|0|are quickly beneath the furiously even platelets.
6979|3247|F|101655.23|1994-02-28|1-URGENT|Clerk#000000342|0| hang around the final,
6980|19|F|187539.15|1993-02-19|4-NOT SPECIFIED|Clerk#000000518|0|ly regular dependencies. bold requests nag daringly silent p
6981|1274|O|156427.05|1998-06-14|1-URGENT|Clerk#000000264|0|ts thrash. packages sleep
6982|1703|O|173304.42|1995-11-17|4-NOT SPECIFIED|Clerk#000000912|0|ing theodolites cajole blithely according to the bold asymptotes, regu
6983|10801|O|59311.5|1998-02-19|4-NOT SPECIFIED|Clerk#000000713|0|accounts. blithely bold packages cajole blithely furiously pending a
7008|13490|F|68023.29|1992-10-20|2-HIGH|Clerk#000000302|0|g packages use. express, final p
7009|11335|O|137166.22|1995-11-29|2-HIGH|Clerk#000000361|0|omas over the regular requests haggle carefully above
7010|13177|O|25612.94|1998-05-19|5-LOW|Clerk#000000826|0|lyly final pinto bea
7011|3629|O|58536.78|1997-12-29|5-LOW|Clerk#000000967|0| bold foxes. ironic
7012|13945|O|2454.07|1998-04-17|1-URGENT|Clerk#000000170|0|odolites. closely silent dependencies
7013|14053|O|144646.4|1997-04-10|5-LOW|Clerk#000000979|0|usly. quickly even deposits according to the bold theodolit
7014|679|O|158237.4|1996-06-20|3-MEDIUM|Clerk#000000102|0|s the fluffily even dependencies could impress car
7015|8671|F|265803.07|1993-10-13|4-NOT SPECIFIED|Clerk#000000251|0|foxes nag accounts. furiously regular asymptotes about the
7040|5644|O|125364.05|1996-06-15|2-HIGH|Clerk#000000349|0|. carefully final deposits wa
7041|1582|O|105919.6|1997-09-10|4-NOT SPECIFIED|Clerk#000000464|0|aggle according to the accounts. slyly final deposits
7042|3586|F|172578.37|1992-01-09|3-MEDIUM|Clerk#000000498|0|es. carefully ironic packages after the
7043|3638|F|15989.64|1994-01-26|1-URGENT|Clerk#000000665|0| special instructions integrate slyly quickly unusual instructions. slyly
7044|13126|F|82774.3|1994-08-13|5-LOW|Clerk#000000095|0| deposits. doggedly unusual requests
7045|2395|O|236183.76|1997-08-14|3-MEDIUM|Clerk#000000083|0| hinder slyly. slyly ironic requests use slyly. final
7046|8636|O|238156.86|1996-01-22|1-URGENT|Clerk#000000681|0|. unusual deposits engage slyly. blithely special frays instead
7047|11054|O|250422.86|1996-11-28|3-MEDIUM|Clerk#000000263|0| slyly express accounts use carefully. even dinos ha
7072|11045|F|58745.3|1992-02-05|1-URGENT|Clerk#000000061|0|e slyly pending pinto beans nag carefully regular accounts. careful
7073|1786|O|133597.25|1997-10-04|5-LOW|Clerk#000000782|0|ructions. even, bold accounts after the carefully regular acc
7074|11245|F|52985.01|1993-05-26|1-URGENT|Clerk#000000244|0|. quickly regular dep
7075|10918|O|295489.14|1995-10-11|5-LOW|Clerk#000000632|0|requests boost closely slyly regular excuses. slyly silent pinto
7076|14017|O|65544.5|1995-12-12|2-HIGH|Clerk#000000724|0| enticingly regular dependencies. unusual forges wak
7077|5602|O|276244.55|1995-12-22|2-HIGH|Clerk#000000839|0|ecial theodolites integrate blithely. carefully regular
7078|6641|F|138747.84|1993-04-12|2-HIGH|Clerk#000000979|0|s. carefully regular deposits cajole blithe
7079|4871|F|294341.69|1993-02-09|3-MEDIUM|Clerk#000000597|0|refully blithely even theodolites. slyly
7104|13822|O|39402.07|1996-12-31|5-LOW|Clerk#000000432|0|osits around the deposits wake
7105|650|F|184302.39|1993-06-22|5-LOW|Clerk#000000966|0|heodolites. requests use blithely sometimes unusual deposits. fluffi
7106|11458|F|264505.12|1992-05-11|5-LOW|Clerk#000000946|0|he fluffily ironic packages. quickly
7107|9074|F|219829.97|1992-01-05|4-NOT SPECIFIED|Clerk#000000510|0| pending grouches use furiously afte
7108|1021|O|112809.21|1996-03-24|3-MEDIUM|Clerk#000000819|0|its sleep blithely furiously express multipliers. even package
7109|14039|O|125487.58|1996-06-24|4-NOT SPECIFIED|Clerk#000000703|0|mptotes. regular, final foxes boost slyly. quickly final ideas sleep furio
7110|7229|O|64928.93|1995-08-08|5-LOW|Clerk#000000689|0|y quietly ironic deposits. bold deposits print slyly carefull
7111|13502|O|84682.38|1996-11-03|2-HIGH|Clerk#000000584|0|. final, express platelets nag furiously. regul
7136|3502|F|375584.79|1994-03-23|2-HIGH|Clerk#000000954|0| wake thinly fluffily even
7137|10633|O|54115.48|1995-07-30|5-LOW|Clerk#000000334|0|ully special requests nag accounts. slyly regular depende
7138|13507|O|175868.39|1998-05-09|1-URGENT|Clerk#000000696|0|usual, sly instructions. slyly r
7139|14188|O|23905.01|1996-06-25|1-URGENT|Clerk#000000003|0|ffily blithely even pinto beans. de
7140|11971|F|82696.23|1994-02-09|3-MEDIUM|Clerk#000000172|0|ts sleep among the furiously express accounts. furiously unusua
7141|49|O|272936.66|1996-07-19|5-LOW|Clerk#000000400|0|ns sleep blithely. blithely ironi
7142|14557|O|203649.67|1995-07-22|1-URGENT|Clerk#000000232|0|ove the fluffily bold instructions. permanent hockey playe
7143|4028|O|1960.9|1997-10-23|4-NOT SPECIFIED|Clerk#000000928|0|oxes? carefully regular ideas
7168|6121|O|287755.8|1997-12-18|3-MEDIUM|Clerk#000000023|0|ending deposits. even depths along the even sentiments integrate carefull
7169|1066|F|223592.8|1993-03-27|3-MEDIUM|Clerk#000000971|0|final dependencies cajole. d
7170|295|O|140872.57|1997-10-31|4-NOT SPECIFIED|Clerk#000000422|0|r packages nag furiously. fluffily ir
7171|3769|F|233112.89|1995-02-14|3-MEDIUM|Clerk#000000548|0|arefully regular deposits are closely express
7172|1339|O|137525.76|1997-10-25|5-LOW|Clerk#000000681|0|gged somas above the theodolites h
7173|1553|F|25598.65|1992-08-09|2-HIGH|Clerk#000000132|0|inal platelets nag: ru
7174|12874|F|100278.37|1992-03-11|4-NOT SPECIFIED|Clerk#000000619|0|ons use quickly. blithely iro
7175|12754|F|18887.94|1993-02-08|1-URGENT|Clerk#000000592|0|deposits. evenly regular packages w
7200|6898|F|284366.27|1993-09-12|5-LOW|Clerk#000000727|0|l, special foxes. furi
7201|11594|O|33168.04|1996-04-13|2-HIGH|Clerk#000000986|0| doggedly. tithes thrash furiously, theodolites wak
7202|10048|O|226182.1|1996-06-02|3-MEDIUM|Clerk#000000187|0|ckages grow carefully fluffily bold pinto beans. platelet
7203|11266|F|103282.27|1994-01-09|2-HIGH|Clerk#000000418|0|lithely silent requests integrate around the furiously expre
7204|10765|O|152115.05|1996-01-08|1-URGENT|Clerk#000000886|0|e ironic, ironic frets. bold requests haggle qui
7205|10055|F|241567.62|1994-07-16|4-NOT SPECIFIED|Clerk#000000269|0|requests. regular, final packages cajole slyly platelets, slyly ironic reque
7206|3517|F|6073.25|1994-02-20|2-HIGH|Clerk#000000914|0|ndencies cajole. fin
7207|12266|O|117760.4|1998-02-22|4-NOT SPECIFIED|Clerk#000000855|0| dependencies nod blithely among the fluff
7232|7606|O|92690.22|1998-03-29|1-URGENT|Clerk#000000047|0|ic asymptotes affix quickly after the carefully
7233|3464|O|94609.74|1996-11-10|5-LOW|Clerk#000000362|0|dencies detect furiously along the busily brave gifts. special, final th
7234|1012|O|6348.72|1998-06-11|2-HIGH|Clerk#000000425|0|ourts sleep along the special, final th
7235|14269|O|66271.78|1996-09-25|4-NOT SPECIFIED|Clerk#000000739|0|the furiously unusual accounts cajole about the
7236|2705|F|165367.61|1993-01-03|3-MEDIUM|Clerk#000000443|0|e, blithely special requests thrash carefu
7237|10516|O|76260.37|1998-01-16|4-NOT SPECIFIED|Clerk#000000791|0| unusual instructions. quickly regular ideas b
7238|10072|O|201280.51|1998-03-05|4-NOT SPECIFIED|Clerk#000000940|0|after the silent forges. carefully even accounts
7239|2864|O|85153.36|1995-06-30|3-MEDIUM|Clerk#000000671|0|odolites doze blithely alongside of the even packages. regular, unusual acc
7264|3328|O|160169.29|1998-03-22|4-NOT SPECIFIED|Clerk#000000487|0| packages. special theodolites around the excuses maintain car
7265|5957|O|59028.44|1995-11-18|2-HIGH|Clerk#000000356|0| regular pinto beans integrate silently ca
7266|5266|O|94184.02|1996-07-20|4-NOT SPECIFIED|Clerk#000000549|0|uriously final platelets.
7267|14614|F|298718.08|1992-08-29|2-HIGH|Clerk#000000741|0|al theodolites. dolphins kindle across the regular f
7268|14746|O|85081.62|1996-10-24|3-MEDIUM|Clerk#000000047|0|lets. dinos poach alongside of the regular, special
7269|2986|F|88505.77|1994-09-15|3-MEDIUM|Clerk#000000017|0|cajole blithely above the express,
7270|11656|O|229040.07|1998-02-02|1-URGENT|Clerk#000000223|0|ven foxes across the slyly regular instructions boost slyly
7271|554|O|147467.29|1998-07-29|3-MEDIUM|Clerk#000000732|0|he express instruct
7296|14923|O|17460.94|1996-10-22|2-HIGH|Clerk#000000394|0|ges alongside of the quickly pending requests sleep
7297|13799|F|200168.89|1994-09-15|2-HIGH|Clerk#000000814|0|efully. regular, unusual foxes nag despite
7298|8392|O|130670.76|1997-07-11|4-NOT SPECIFIED|Clerk#000000427|0|ns. blithely express dependencies wake
